Salle,Date,Nom,Description,Valeur
D109,"11-01-2023 08:47:52",hum,TEST,64.1
D109,"11-01-2023 08:47:52",temp,TEST,20.2
D109,"11-01-2023 08:47:46",co2,TEST,400
D109,"11-01-2023 08:47:46",hum,TEST,63.9
D109,"11-01-2023 08:47:46",temp,TEST,20.2
D109,"11-01-2023 08:47:40",co2,TEST,400
D109,"11-01-2023 08:47:39",hum,TEST,63.8
D109,"11-01-2023 08:47:39",temp,TEST,20.2
D109,"11-01-2023 08:47:33",co2,TEST,400
D109,"11-01-2023 08:47:33",hum,TEST,63.9
D109,"11-01-2023 08:47:33",temp,TEST,20.2
D109,"11-01-2023 08:47:27",co2,TEST,400
D109,"11-01-2023 08:47:27",hum,TEST,64.2
D109,"11-01-2023 08:47:26",temp,TEST,20.2
D109,"11-01-2023 08:47:20",co2,TEST,400
D109,"11-01-2023 08:47:20",hum,TEST,64.6
D109,"11-01-2023 08:47:20",temp,TEST,20.2
D109,"11-01-2023 08:47:14",co2,TEST,400
D109,"11-01-2023 08:47:14",hum,TEST,64.9
D109,"11-01-2023 08:47:13",temp,TEST,20.2
D109,"10-01-2023 09:59:23",co2,TEST,446
D109,"10-01-2023 09:59:23",hum,TEST,64
D109,"10-01-2023 09:59:23",temp,TEST,20.8
D109,"10-01-2023 09:59:17",co2,TEST,516
D109,"10-01-2023 09:59:16",hum,TEST,63.7
D109,"10-01-2023 09:59:16",temp,TEST,20.8
D109,"10-01-2023 09:59:10",co2,TEST,441
D109,"10-01-2023 09:59:10",hum,TEST,63.8
D109,"10-01-2023 09:59:10",temp,TEST,20.8
D109,"10-01-2023 09:58:57",co2,TEST,423
D109,"10-01-2023 09:58:56",hum,TEST,63.7
D109,"10-01-2023 09:58:56",temp,TEST,20.8
D109,"10-01-2023 09:58:50",co2,TEST,480
D109,"10-01-2023 09:58:50",hum,TEST,63.8
D109,"10-01-2023 09:58:50",temp,TEST,20.8
D109,"10-01-2023 09:58:43",co2,TEST,417
D109,"10-01-2023 09:58:43",hum,TEST,63.5
D109,"10-01-2023 09:58:43",temp,TEST,20.8
D109,"10-01-2023 09:58:37",co2,TEST,458
D109,"10-01-2023 09:58:37",hum,TEST,63.7
D109,"10-01-2023 09:58:36",temp,TEST,20.8
D109,"10-01-2023 09:58:30",co2,TEST,457
D109,"10-01-2023 09:58:30",hum,TEST,63.3
D109,"10-01-2023 09:58:30",temp,TEST,20.8
D109,"10-01-2023 09:58:23",co2,TEST,421
D109,"10-01-2023 09:58:23",hum,TEST,63.3
D109,"10-01-2023 09:58:23",temp,TEST,20.8
D109,"10-01-2023 09:58:17",co2,TEST,414
D109,"10-01-2023 09:58:16",hum,TEST,63.2
D109,"10-01-2023 09:58:16",temp,TEST,20.9
D109,"10-01-2023 09:58:10",co2,TEST,409
D109,"10-01-2023 09:58:10",hum,TEST,63
D109,"10-01-2023 09:57:56",co2,TEST,400
D109,"10-01-2023 09:57:56",hum,TEST,63
D109,"10-01-2023 09:57:56",temp,TEST,20.9
D109,"10-01-2023 09:57:50",co2,TEST,400
D109,"10-01-2023 09:57:50",hum,TEST,63
D109,"10-01-2023 09:57:49",temp,TEST,20.8
D109,"10-01-2023 09:57:43",co2,TEST,400
D109,"10-01-2023 09:57:43",hum,TEST,63.2
D109,"10-01-2023 09:57:43",temp,TEST,20.8
D109,"10-01-2023 09:57:36",co2,TEST,400
D109,"10-01-2023 09:57:36",hum,TEST,63
D109,"10-01-2023 09:57:36",temp,TEST,20.9
D109,"10-01-2023 09:57:30",co2,TEST,400
D109,"10-01-2023 09:57:29",hum,TEST,63
D109,"10-01-2023 09:57:29",temp,TEST,20.8
D109,"10-01-2023 09:57:23",co2,TEST,400
D109,"10-01-2023 09:57:23",hum,TEST,62.2
D109,"10-01-2023 09:57:22",temp,TEST,20.9
D109,"10-01-2023 09:57:16",co2,TEST,400
D109,"10-01-2023 09:57:16",hum,TEST,63.3
D109,"10-01-2023 09:57:16",temp,TEST,20.9
D109,"10-01-2023 09:57:10",co2,TEST,420
D109,"10-01-2023 09:56:56",co2,TEST,416
D109,"10-01-2023 09:56:56",hum,TEST,63.2
D109,"10-01-2023 09:56:55",temp,TEST,20.8
D109,"10-01-2023 09:56:49",co2,TEST,409
D109,"10-01-2023 09:56:49",hum,TEST,63.2
D109,"10-01-2023 09:56:49",temp,TEST,20.8
D109,"10-01-2023 09:56:42",co2,TEST,408
D109,"10-01-2023 09:56:42",hum,TEST,63.2
D109,"10-01-2023 09:56:42",temp,TEST,20.8
D109,"10-01-2023 09:56:36",co2,TEST,409
D109,"10-01-2023 09:56:35",hum,TEST,63.3
D109,"10-01-2023 09:56:35",temp,TEST,20.9
D109,"10-01-2023 09:56:29",co2,TEST,437
D109,"10-01-2023 09:56:29",hum,TEST,63.4
D109,"10-01-2023 09:56:28",temp,TEST,20.9
D109,"10-01-2023 09:56:22",co2,TEST,487
D109,"10-01-2023 09:56:22",hum,TEST,63.4
D109,"10-01-2023 09:56:22",temp,TEST,20.9
D109,"10-01-2023 09:56:15",co2,TEST,491
D109,"10-01-2023 09:56:15",hum,TEST,62.9
D109,"10-01-2023 09:56:15",temp,TEST,20.8
D109,"10-01-2023 09:55:55",co2,TEST,424
D109,"10-01-2023 09:55:55",hum,TEST,62.5
D109,"10-01-2023 09:55:55",temp,TEST,20.8
D109,"10-01-2023 09:55:49",co2,TEST,420
D109,"10-01-2023 09:55:48",hum,TEST,63.1
D109,"10-01-2023 09:55:48",temp,TEST,20.9
D109,"10-01-2023 09:55:42",co2,TEST,418
D109,"10-01-2023 09:55:42",hum,TEST,63.2
D109,"10-01-2023 09:55:42",temp,TEST,20.8
D109,"10-01-2023 09:55:35",co2,TEST,418
D109,"10-01-2023 09:55:35",hum,TEST,63.1
D109,"10-01-2023 09:55:35",temp,TEST,20.8
D109,"10-01-2023 09:55:29",co2,TEST,412
D109,"10-01-2023 09:55:28",hum,TEST,63.1
D109,"10-01-2023 09:55:28",temp,TEST,20.9
D109,"10-01-2023 09:55:22",co2,TEST,418
D109,"10-01-2023 09:55:22",hum,TEST,63.2
D109,"10-01-2023 09:55:22",temp,TEST,20.8
D109,"10-01-2023 09:55:15",co2,TEST,415
D109,"10-01-2023 09:55:15",hum,TEST,63.3
D109,"10-01-2023 09:55:15",temp,TEST,20.8
D109,"10-01-2023 09:54:55",co2,TEST,425
D109,"10-01-2023 09:54:55",hum,TEST,63.2
D109,"10-01-2023 09:54:55",temp,TEST,20.8
D109,"10-01-2023 09:54:49",co2,TEST,411
D109,"10-01-2023 09:54:49",hum,TEST,63.2
D109,"10-01-2023 09:54:48",temp,TEST,20.8
D109,"10-01-2023 09:54:42",co2,TEST,416
D109,"10-01-2023 09:54:42",hum,TEST,63.3
D109,"10-01-2023 09:54:42",temp,TEST,20.8
D109,"10-01-2023 09:54:36",co2,TEST,415
D109,"10-01-2023 09:54:35",hum,TEST,63.5
D109,"10-01-2023 09:54:35",temp,TEST,20.8
D109,"10-01-2023 09:54:29",co2,TEST,449
D109,"10-01-2023 09:54:29",hum,TEST,63.4
D109,"10-01-2023 09:54:28",temp,TEST,20.8
D109,"10-01-2023 09:54:22",co2,TEST,430
D109,"10-01-2023 09:54:22",hum,TEST,63.3
D109,"10-01-2023 09:54:22",temp,TEST,20.8
D109,"10-01-2023 09:54:16",co2,TEST,437
D109,"10-01-2023 09:54:15",hum,TEST,63.3
D109,"10-01-2023 09:54:15",temp,TEST,20.8
D109,"10-01-2023 09:53:55",co2,TEST,414
D109,"10-01-2023 09:53:55",hum,TEST,63.5
D109,"10-01-2023 09:53:55",temp,TEST,20.8
D109,"10-01-2023 09:53:49",co2,TEST,442
D109,"10-01-2023 09:53:48",hum,TEST,63.6
D109,"10-01-2023 09:53:48",temp,TEST,20.8
D109,"10-01-2023 09:53:42",co2,TEST,417
D109,"10-01-2023 09:53:41",hum,TEST,63.5
D109,"10-01-2023 09:53:41",temp,TEST,20.8
D109,"10-01-2023 09:53:35",co2,TEST,406
D109,"10-01-2023 09:53:35",hum,TEST,63.5
D109,"10-01-2023 09:53:34",temp,TEST,20.8
D109,"10-01-2023 09:53:28",co2,TEST,417
D109,"10-01-2023 09:53:28",hum,TEST,63.5
D109,"10-01-2023 09:53:28",temp,TEST,20.8
D109,"10-01-2023 09:53:21",co2,TEST,421
D109,"10-01-2023 09:53:21",hum,TEST,63.4
D109,"10-01-2023 09:53:21",temp,TEST,20.8
D109,"10-01-2023 09:53:15",co2,TEST,428
D109,"10-01-2023 09:53:14",hum,TEST,63.4
D109,"10-01-2023 09:53:14",temp,TEST,20.8
D109,"10-01-2023 09:52:54",co2,TEST,421
D109,"10-01-2023 09:52:54",hum,TEST,63.5
D109,"10-01-2023 09:52:54",temp,TEST,20.8
D109,"10-01-2023 09:52:48",co2,TEST,422
D109,"10-01-2023 09:52:48",hum,TEST,63.4
D109,"10-01-2023 09:52:47",temp,TEST,20.8
D109,"10-01-2023 09:52:41",co2,TEST,401
D109,"10-01-2023 09:52:41",hum,TEST,63.3
D109,"10-01-2023 09:52:41",temp,TEST,20.8
D109,"10-01-2023 09:52:34",co2,TEST,413
D109,"10-01-2023 09:52:34",hum,TEST,63.4
D109,"10-01-2023 09:52:34",temp,TEST,20.8
D109,"10-01-2023 09:52:28",co2,TEST,423
D109,"10-01-2023 09:52:28",hum,TEST,63.3
D109,"10-01-2023 09:52:27",temp,TEST,20.8
D109,"10-01-2023 09:52:21",co2,TEST,415
D109,"10-01-2023 09:52:21",hum,TEST,63.2
D109,"10-01-2023 09:52:21",temp,TEST,20.8
D109,"10-01-2023 09:52:14",co2,TEST,418
D109,"10-01-2023 09:52:14",hum,TEST,63.4
D109,"10-01-2023 09:52:14",temp,TEST,20.8
D109,"10-01-2023 09:51:54",co2,TEST,410
D109,"10-01-2023 09:51:54",hum,TEST,63.3
D109,"10-01-2023 09:51:54",temp,TEST,20.8
D109,"10-01-2023 09:51:48",co2,TEST,409
D109,"10-01-2023 09:51:47",hum,TEST,63.3
D109,"10-01-2023 09:51:47",temp,TEST,20.8
D109,"10-01-2023 09:51:41",co2,TEST,405
D109,"10-01-2023 09:51:40",hum,TEST,63.2
D109,"10-01-2023 09:51:40",temp,TEST,20.8
D109,"10-01-2023 09:51:34",co2,TEST,409
D109,"10-01-2023 09:51:34",hum,TEST,63.2
D109,"10-01-2023 09:51:34",temp,TEST,20.8
D109,"10-01-2023 09:51:27",co2,TEST,400
D109,"10-01-2023 09:51:27",hum,TEST,63.2
D109,"10-01-2023 09:51:27",temp,TEST,20.8
D109,"10-01-2023 09:51:21",co2,TEST,400
D109,"10-01-2023 09:51:20",hum,TEST,63.2
D109,"10-01-2023 09:51:20",temp,TEST,20.8
D109,"10-01-2023 09:51:14",co2,TEST,400
D109,"10-01-2023 09:51:14",hum,TEST,63.2
D109,"10-01-2023 09:51:13",temp,TEST,20.8
D109,"10-01-2023 09:50:28",co2,TEST,400
D109,"10-01-2023 09:50:27",hum,TEST,63.2
D109,"10-01-2023 09:50:27",temp,TEST,20.8
D109,"10-01-2023 09:50:21",co2,TEST,400
D109,"10-01-2023 09:50:21",hum,TEST,63.2
D109,"10-01-2023 09:50:20",temp,TEST,20.8
D109,"10-01-2023 09:50:14",co2,TEST,400
D109,"10-01-2023 09:50:14",hum,TEST,63.3
D109,"10-01-2023 09:50:14",temp,TEST,20.8
D109,"10-01-2023 09:49:31",co2,TEST,400
D109,"10-01-2023 09:49:31",hum,TEST,63.4
D109,"10-01-2023 09:49:31",temp,TEST,20.8
D109,"10-01-2023 09:47:49",co2,TEST,409
D109,"10-01-2023 09:47:49",hum,TEST,62.9
D109,"10-01-2023 09:47:48",temp,TEST,20.8
D109,"10-01-2023 09:47:42",co2,TEST,406
D109,"10-01-2023 09:47:42",hum,TEST,63
D109,"10-01-2023 09:47:42",temp,TEST,20.8
D109,"10-01-2023 09:47:35",co2,TEST,401
D109,"10-01-2023 09:47:35",hum,TEST,63
D109,"10-01-2023 09:47:35",temp,TEST,20.8
D109,"10-01-2023 09:47:29",co2,TEST,409
D109,"10-01-2023 09:47:29",hum,TEST,62.4
D109,"10-01-2023 09:47:28",temp,TEST,20.8
D109,"10-01-2023 09:47:22",co2,TEST,417
D109,"10-01-2023 09:47:22",hum,TEST,63.1
D109,"10-01-2023 09:47:22",temp,TEST,20.8
D109,"10-01-2023 09:47:15",co2,TEST,408
D109,"10-01-2023 09:47:15",hum,TEST,63.3
D109,"10-01-2023 09:47:15",temp,TEST,20.8
D109,"10-01-2023 09:46:55",co2,TEST,420
D109,"10-01-2023 09:46:55",hum,TEST,63.1
D109,"10-01-2023 09:46:55",temp,TEST,20.8
D109,"10-01-2023 09:46:48",co2,TEST,406
D109,"10-01-2023 09:46:48",hum,TEST,63.2
D109,"10-01-2023 09:46:48",temp,TEST,20.8
D109,"10-01-2023 09:46:42",co2,TEST,400
D109,"10-01-2023 09:46:42",hum,TEST,63.2
D109,"10-01-2023 09:46:41",temp,TEST,20.8
D109,"10-01-2023 09:46:35",co2,TEST,400
D109,"10-01-2023 09:46:35",hum,TEST,63.3
D109,"10-01-2023 09:46:35",temp,TEST,20.8
D109,"10-01-2023 09:45:50",co2,TEST,430
D109,"10-01-2023 09:45:50",hum,TEST,63.4
D109,"10-01-2023 09:45:50",temp,TEST,20.8
D109,"10-01-2023 09:45:43",co2,TEST,412
D109,"10-01-2023 09:45:43",hum,TEST,63.3
D109,"10-01-2023 09:45:43",temp,TEST,20.8
D109,"10-01-2023 09:45:37",co2,TEST,400
D109,"10-01-2023 09:45:36",hum,TEST,64.1
D109,"10-01-2023 09:45:36",temp,TEST,20.8
D109,"10-01-2023 09:45:30",co2,TEST,400
D109,"10-01-2023 09:45:30",hum,TEST,64.9
D109,"10-01-2023 09:45:29",temp,TEST,20.8
D109,"10-01-2023 09:45:23",co2,TEST,400
D109,"10-01-2023 09:45:23",hum,TEST,66.3
D109,"10-01-2023 09:45:23",temp,TEST,20.8
D109,"10-01-2023 09:44:33",co2,TEST,614
D109,"10-01-2023 09:44:33",hum,TEST,64.4
D109,"10-01-2023 09:44:33",temp,TEST,20.7
D109,"10-01-2023 09:44:26",co2,TEST,542
D109,"10-01-2023 09:44:26",hum,TEST,64.2
D109,"10-01-2023 09:44:26",temp,TEST,20.8
D109,"10-01-2023 09:44:20",co2,TEST,422
D109,"10-01-2023 09:44:20",hum,TEST,63.7
D109,"10-01-2023 09:44:19",temp,TEST,20.8
D109,"10-01-2023 09:44:13",co2,TEST,435
D109,"10-01-2023 09:44:13",hum,TEST,64
D109,"10-01-2023 09:44:13",temp,TEST,20.8
D109,"10-01-2023 09:43:59",temp,TEST,20.8
D109,"10-01-2023 09:43:53",co2,TEST,418
D109,"10-01-2023 09:43:53",hum,TEST,63
D109,"10-01-2023 09:43:53",temp,TEST,20.8
D109,"10-01-2023 09:43:47",co2,TEST,411
D109,"10-01-2023 09:43:46",hum,TEST,63
D109,"10-01-2023 09:43:46",temp,TEST,20.7
D109,"10-01-2023 09:43:40",co2,TEST,404
D109,"10-01-2023 09:43:40",hum,TEST,62.9
D109,"10-01-2023 09:43:40",temp,TEST,20.7
D109,"10-01-2023 09:43:33",co2,TEST,404
D109,"10-01-2023 09:43:33",hum,TEST,62.9
D109,"10-01-2023 09:43:33",temp,TEST,20.7
D109,"10-01-2023 09:43:27",co2,TEST,400
D109,"10-01-2023 09:43:26",hum,TEST,63.2
D109,"10-01-2023 09:43:26",temp,TEST,20.7
D109,"10-01-2023 09:43:20",co2,TEST,400
D109,"10-01-2023 09:43:20",hum,TEST,62.8
D109,"10-01-2023 09:43:20",temp,TEST,20.8
D109,"10-01-2023 09:43:13",co2,TEST,400
D109,"10-01-2023 09:43:13",hum,TEST,62.8
D109,"10-01-2023 09:43:13",temp,TEST,20.7
D109,"10-01-2023 09:42:28",co2,TEST,413
D109,"10-01-2023 09:42:28",hum,TEST,63.3
D109,"10-01-2023 09:42:28",temp,TEST,20.8
D109,"10-01-2023 09:42:22",co2,TEST,402
D109,"10-01-2023 09:42:22",hum,TEST,63.3
D109,"10-01-2023 09:42:21",temp,TEST,20.7
D109,"10-01-2023 09:42:15",co2,TEST,400
D109,"10-01-2023 09:42:15",hum,TEST,63.4
D109,"10-01-2023 09:42:15",temp,TEST,20.7
D109,"10-01-2023 09:41:55",co2,TEST,406
D109,"10-01-2023 09:41:55",hum,TEST,63.4
D109,"10-01-2023 09:41:55",temp,TEST,20.7
D109,"10-01-2023 09:41:49",co2,TEST,400
D109,"10-01-2023 09:41:48",hum,TEST,63.4
D109,"10-01-2023 09:41:48",temp,TEST,20.7
D109,"10-01-2023 09:41:42",co2,TEST,405
D109,"10-01-2023 09:41:42",hum,TEST,63.2
D109,"10-01-2023 09:41:42",temp,TEST,20.7
D109,"10-01-2023 09:41:35",co2,TEST,403
D109,"10-01-2023 09:41:35",hum,TEST,63.2
D109,"10-01-2023 09:41:35",temp,TEST,20.7
D109,"10-01-2023 09:41:29",co2,TEST,402
D109,"10-01-2023 09:41:28",hum,TEST,63.3
D109,"10-01-2023 09:41:28",temp,TEST,20.7
D109,"10-01-2023 09:41:22",co2,TEST,400
D109,"10-01-2023 09:41:22",hum,TEST,63.3
D109,"10-01-2023 09:41:22",temp,TEST,20.7
D109,"10-01-2023 09:41:15",co2,TEST,400
D109,"10-01-2023 09:41:15",hum,TEST,63.4
D109,"10-01-2023 09:41:15",temp,TEST,20.7
D109,"10-01-2023 09:40:16",co2,TEST,400
D109,"10-01-2023 09:40:15",tvoc,TEST,0
D109,"10-01-2023 09:40:15",heat,TEST,24.2
D109,"10-01-2023 09:40:15",hum,TEST,63.7
D109,"10-01-2023 09:40:15",temp,TEST,20.6
D109,"10-01-2023 09:39:54",co2,TEST,400
D109,"10-01-2023 09:39:54",tvoc,TEST,0
D109,"10-01-2023 09:39:54",heat,TEST,24.2
D109,"10-01-2023 09:39:54",hum,TEST,63.8
D109,"10-01-2023 09:39:53",temp,TEST,20.6
D109,"10-01-2023 09:39:47",co2,TEST,400
D109,"10-01-2023 09:39:47",tvoc,TEST,0
D109,"10-01-2023 09:39:47",heat,TEST,24.2
D109,"10-01-2023 09:39:47",hum,TEST,63.8
D109,"10-01-2023 09:39:46",temp,TEST,20.6
D109,"10-01-2023 09:39:40",co2,TEST,400
D109,"10-01-2023 09:39:40",tvoc,TEST,0
D109,"10-01-2023 09:39:40",heat,TEST,24.2
D109,"10-01-2023 09:39:40",hum,TEST,63.9
D109,"10-01-2023 09:39:39",temp,TEST,20.6
D109,"10-01-2023 09:39:33",co2,TEST,400
D109,"10-01-2023 09:39:33",tvoc,TEST,0
D109,"10-01-2023 09:39:33",heat,TEST,24.2
D109,"10-01-2023 09:39:33",hum,TEST,64
D109,"10-01-2023 09:39:32",temp,TEST,20.6
D109,"10-01-2023 09:39:26",co2,TEST,400
D109,"10-01-2023 09:39:26",tvoc,TEST,0
D109,"10-01-2023 09:39:26",heat,TEST,24.2
D109,"10-01-2023 09:39:26",hum,TEST,64.1
D109,"10-01-2023 09:39:25",temp,TEST,20.5
D109,"10-01-2023 09:39:19",co2,TEST,400
D109,"10-01-2023 09:39:19",tvoc,TEST,0
D109,"10-01-2023 09:39:19",heat,TEST,24.2
D109,"10-01-2023 09:39:19",hum,TEST,64.1
D109,"10-01-2023 09:39:18",temp,TEST,20.5
D109,"10-01-2023 09:39:12",co2,TEST,400
D109,"10-01-2023 09:39:12",tvoc,TEST,0
D109,"10-01-2023 09:39:12",heat,TEST,24.2
D109,"10-01-2023 09:39:12",hum,TEST,64
D109,"10-01-2023 09:39:11",temp,TEST,20.5
D109,"10-01-2023 09:38:58",co2,TEST,400
D109,"10-01-2023 09:38:58",tvoc,TEST,0
D109,"10-01-2023 09:38:58",heat,TEST,24.2
D109,"10-01-2023 09:38:57",hum,TEST,64
D109,"10-01-2023 09:38:57",temp,TEST,20.5
D109,"09-01-2023 15:41:41",co2,TEST,415
D109,"09-01-2023 15:41:41",hum,TEST,57.9
D109,"09-01-2023 15:41:40",temp,TEST,21.4
D109,"09-01-2023 15:41:34",co2,TEST,407
D109,"09-01-2023 15:41:34",hum,TEST,58
D109,"09-01-2023 15:41:34",temp,TEST,21.4
D109,"09-01-2023 15:41:28",co2,TEST,400
D109,"09-01-2023 15:41:28",hum,TEST,58.2
D109,"09-01-2023 15:41:27",temp,TEST,21.4
D109,"09-01-2023 15:41:21",co2,TEST,400
D109,"09-01-2023 15:41:21",hum,TEST,58.2
D109,"09-01-2023 15:41:21",temp,TEST,21.4
D109,"09-01-2023 15:41:14",co2,TEST,65535
D109,"09-01-2023 15:41:14",hum,TEST,58.9
D109,"09-01-2023 15:41:14",temp,TEST,21.3
D109,"09-01-2023 15:33:19",co2,TEST,426
D109,"09-01-2023 15:33:19",hum,TEST,57.7
D109,"09-01-2023 15:33:18",temp,TEST,21.5
D109,"09-01-2023 15:33:12",co2,TEST,404
D109,"09-01-2023 15:33:12",hum,TEST,57.4
D109,"09-01-2023 15:33:12",temp,TEST,21.5
D109,"09-01-2023 15:32:59",co2,TEST,414
D109,"09-01-2023 15:32:59",hum,TEST,57.6
D109,"09-01-2023 15:32:59",temp,TEST,21.5
D109,"09-01-2023 15:32:52",co2,TEST,423
D109,"09-01-2023 15:32:52",hum,TEST,57.7
D109,"09-01-2023 15:32:52",temp,TEST,21.5
D109,"09-01-2023 15:32:46",co2,TEST,413
D109,"09-01-2023 15:32:46",hum,TEST,57.5
D109,"09-01-2023 15:32:45",temp,TEST,21.5
D109,"09-01-2023 15:32:39",co2,TEST,404
D109,"09-01-2023 15:32:39",hum,TEST,57.3
D109,"09-01-2023 15:32:39",temp,TEST,21.5
D109,"09-01-2023 15:32:32",co2,TEST,422
D109,"09-01-2023 15:32:32",hum,TEST,57.3
D109,"09-01-2023 15:32:32",temp,TEST,21.5
D109,"09-01-2023 15:32:26",co2,TEST,403
D109,"09-01-2023 15:32:26",hum,TEST,57.2
D109,"09-01-2023 15:32:25",temp,TEST,21.5
D109,"09-01-2023 15:32:19",co2,TEST,412
D109,"09-01-2023 15:32:19",hum,TEST,57.2
D109,"09-01-2023 15:32:19",temp,TEST,21.5
D109,"09-01-2023 15:32:12",co2,TEST,407
D109,"09-01-2023 15:32:12",hum,TEST,57.2
D109,"09-01-2023 15:32:12",temp,TEST,21.5
D109,"09-01-2023 15:31:59",co2,TEST,400
D109,"09-01-2023 15:31:59",hum,TEST,57
D109,"09-01-2023 15:31:59",temp,TEST,21.5
D109,"09-01-2023 15:31:53",co2,TEST,400
D109,"09-01-2023 15:31:52",hum,TEST,56.9
D109,"09-01-2023 15:31:52",temp,TEST,21.5
D109,"09-01-2023 15:30:57",co2,TEST,418
D109,"09-01-2023 15:30:57",hum,TEST,57.6
D109,"09-01-2023 15:30:57",temp,TEST,21.5
D109,"09-01-2023 15:30:51",co2,TEST,426
D109,"09-01-2023 15:30:51",hum,TEST,57.6
D109,"09-01-2023 15:30:50",temp,TEST,21.6
D109,"09-01-2023 15:30:44",co2,TEST,423
D109,"09-01-2023 15:30:44",hum,TEST,57.8
D109,"09-01-2023 15:30:44",temp,TEST,21.5
D109,"09-01-2023 15:30:37",co2,TEST,442
D109,"09-01-2023 15:30:37",hum,TEST,57.6
D109,"09-01-2023 15:30:37",temp,TEST,21.6
D109,"09-01-2023 15:30:31",co2,TEST,407
D109,"09-01-2023 15:30:31",hum,TEST,57.4
D109,"09-01-2023 15:30:30",temp,TEST,21.6
D109,"09-01-2023 15:30:24",co2,TEST,413
D109,"09-01-2023 15:30:24",hum,TEST,57.2
D109,"09-01-2023 15:30:24",temp,TEST,21.5
D109,"09-01-2023 15:30:17",co2,TEST,400
D109,"09-01-2023 15:30:17",hum,TEST,57.4
D109,"09-01-2023 15:30:17",temp,TEST,21.5
D109,"09-01-2023 15:30:11",co2,TEST,400
D109,"09-01-2023 15:30:11",hum,TEST,57.8
D109,"09-01-2023 15:30:10",temp,TEST,21.6
D109,"09-01-2023 15:29:43",co2,TEST,428
D109,"09-01-2023 15:29:43",hum,TEST,57.3
D109,"09-01-2023 15:29:42",temp,TEST,21.5
D109,"09-01-2023 15:29:36",co2,TEST,416
D109,"09-01-2023 15:29:36",hum,TEST,57
D109,"09-01-2023 15:29:36",temp,TEST,21.5
D109,"09-01-2023 15:29:30",co2,TEST,400
D109,"09-01-2023 15:29:29",hum,TEST,57.3
D109,"09-01-2023 15:29:29",temp,TEST,21.6
D109,"09-01-2023 15:29:23",co2,TEST,409
D109,"09-01-2023 15:29:23",hum,TEST,57.7
D109,"09-01-2023 15:29:22",temp,TEST,21.5
D109,"09-01-2023 15:29:16",co2,TEST,414
D109,"09-01-2023 15:29:16",hum,TEST,58.3
D109,"09-01-2023 15:29:16",temp,TEST,21.5
D109,"09-01-2023 15:29:10",co2,TEST,424
D109,"09-01-2023 15:28:56",co2,TEST,487
D109,"09-01-2023 15:28:56",hum,TEST,60
D109,"09-01-2023 15:28:53",temp,TEST,21.6
D109,"09-01-2023 15:28:47",co2,TEST,473
D109,"09-01-2023 15:28:47",hum,TEST,59.4
D109,"09-01-2023 15:28:46",temp,TEST,21.5
D109,"09-01-2023 15:28:40",co2,TEST,475
D109,"09-01-2023 15:28:40",hum,TEST,59.9
D109,"09-01-2023 15:28:40",temp,TEST,21.5
D109,"09-01-2023 15:28:33",co2,TEST,474
D109,"09-01-2023 15:28:33",hum,TEST,60
D109,"09-01-2023 15:28:33",temp,TEST,21.5
D109,"09-01-2023 15:28:27",co2,TEST,406
D109,"09-01-2023 15:28:26",hum,TEST,58.1
D109,"09-01-2023 15:28:26",temp,TEST,21.5
D109,"09-01-2023 15:28:20",co2,TEST,417
D109,"09-01-2023 15:28:20",hum,TEST,58.5
D109,"09-01-2023 15:28:19",temp,TEST,21.5
D109,"09-01-2023 15:28:13",co2,TEST,400
D109,"09-01-2023 15:28:13",hum,TEST,58.7
D109,"09-01-2023 15:28:13",temp,TEST,21.5
D109,"09-01-2023 15:27:59",hum,TEST,59.1
D109,"09-01-2023 15:27:59",temp,TEST,21.5
D109,"09-01-2023 15:27:53",co2,TEST,425
D109,"09-01-2023 15:27:53",hum,TEST,59.7
D109,"09-01-2023 15:27:53",temp,TEST,21.5
D109,"09-01-2023 15:27:46",co2,TEST,429
D109,"09-01-2023 15:27:46",hum,TEST,58.7
D109,"09-01-2023 15:27:46",temp,TEST,21.6
D109,"09-01-2023 15:27:40",co2,TEST,400
D109,"09-01-2023 15:27:40",hum,TEST,58.3
D109,"09-01-2023 15:27:39",temp,TEST,21.5
D109,"09-01-2023 15:27:33",co2,TEST,400
D109,"09-01-2023 15:27:33",hum,TEST,57.2
D109,"09-01-2023 15:27:33",temp,TEST,21.5
D109,"09-01-2023 15:27:26",co2,TEST,65535
D109,"09-01-2023 15:27:26",hum,TEST,57.2
D109,"09-01-2023 15:27:26",temp,TEST,21.5
D109,"09-01-2023 15:26:40",co2,TEST,425
D109,"09-01-2023 15:26:40",hum,TEST,57.1
D109,"09-01-2023 15:26:40",temp,TEST,21.5
D109,"09-01-2023 15:26:33",co2,TEST,453
D109,"09-01-2023 15:26:33",hum,TEST,57.4
D109,"09-01-2023 15:26:33",temp,TEST,21.5
D109,"09-01-2023 15:26:27",co2,TEST,450
D109,"09-01-2023 15:26:27",hum,TEST,57.4
D109,"09-01-2023 15:26:26",temp,TEST,21.4
D109,"09-01-2023 15:26:20",co2,TEST,437
D109,"09-01-2023 15:26:20",hum,TEST,57.3
D109,"09-01-2023 15:26:20",temp,TEST,21.5
D109,"09-01-2023 15:26:14",co2,TEST,417
D109,"09-01-2023 15:26:13",hum,TEST,57.4
D109,"09-01-2023 15:26:13",temp,TEST,21.5
D109,"09-01-2023 15:25:54",co2,TEST,449
D109,"09-01-2023 15:25:53",hum,TEST,59.6
